SDG,keyword,frequency,elsevier_word,max_weight,relevance_score
7,smelting,1,,3.79,3.79
7,adb,1,,3.79,3.79
7,carbon neutral,1,,3.79,3.79
7,cassava,1,,3.79,3.79
7,biodegradable,1,,3.79,3.79
7,compost,1,,3.79,3.79
7,hemp,1,,3.79,3.79
7,lubricants,1,,3.79,3.79
7,commercially viable,1,,3.79,3.79
7,human embryonic stem,1,,3.79,3.79
7,embryonic stem cells,1,,3.79,3.79
7,transgenic,1,,3.79,3.79
7,biopharmaceuticals,1,,3.79,3.79
7,hydro quebec,1,,3.79,3.79
7,nb power,1,,3.79,3.79
7,transalta,1,,3.79,3.79
7,aecl,1,,3.79,3.79
7,suncor,1,,3.79,3.79
7,cameco,1,,3.79,3.79
7,snc lavalin,1,,3.79,3.79
7,pge,1,,3.79,3.79
7,noranda,1,,3.79,3.79
7,tva,1,,3.79,3.79
7,northwestern,1,,3.79,3.79
7,enbridge,1,,3.79,3.79
7,norsk hydro,1,,3.79,3.79
7,alliant energy,1,,3.79,3.79
7,alcan,1,,3.79,3.79
7,petro canada,1,,3.79,3.79
7,westar,1,,3.79,3.79
7,firstenergy,1,,3.79,3.79
7,ppl,1,,3.79,3.79
7,calpine,1,,3.79,3.79
7,xcel,1,,3.79,3.79
7,nipsco,1,,3.79,3.79
7,domtar,1,,3.79,3.79
7,cuc,1,,3.79,3.79
7,entergy,1,,3.79,3.79
7,dominion,1,,3.79,3.79
7,sask,1,,3.79,3.79
7,dte,1,,3.79,3.79
7,progress energy,1,,3.79,3.79
7,nstar,1,,3.79,3.79
7,pud,1,,3.79,3.79
7,amerenue,1,,3.79,3.79
7,telus,1,,3.79,3.79
7,sse,1,,3.79,3.79
7,abitibibowater,1,,3.79,3.79
7,fpl,1,,3.79,3.79
7,gdf suez,1,,3.79,3.79
7,alinta,1,,3.79,3.79
7,nexen,1,,3.79,3.79
7,alliant,1,,3.79,3.79
7,imperial oil,1,,3.79,3.79
7,inco,1,,3.79,3.79
7,tembec,1,,3.79,3.79
7,avista,1,,3.79,3.79
7,stelco,1,,3.79,3.79
7,liquid crystal display,1,,3.79,3.79
7,veeco,1,,3.79,3.79
7,lcd panels,1,,3.79,3.79
7,integrators,1,,3.79,3.79
7,###v,1,,3.79,3.79
7,capacitor,1,,3.79,3.79
7,voltage,1,,3.79,3.79
7,##v,1,,3.79,3.79
7,voltages,1,,3.79,3.79
7,capacitors,1,,3.79,3.79
7,amplifier,1,,3.79,3.79
7,alternator,1,,3.79,3.79
7,poe,1,,3.79,3.79
7,electric motor,1,,3.79,3.79
7,charger,1,,3.79,3.79
7,###w,1,,3.79,3.79
7,connectors,1,,3.79,3.79
7,amplifiers,1,,3.79,3.79
7,capacitance,1,,3.79,3.79
7,actuators,1,,3.79,3.79
7,adapters,1,,3.79,3.79
7,adapter,1,,3.79,3.79
7,#.#v,1,,3.79,3.79
7,flywheel,1,,3.79,3.79
7,transceiver,1,,3.79,3.79
7,connector,1,,3.79,3.79
7,converter,1,,3.79,3.79
7,module,1,,3.79,3.79
7,socket,1,,3.79,3.79
7,rohs compliant,1,,3.79,3.79
7,backlight,1,,3.79,3.79
7,electrode,1,,3.79,3.79
7,electromechanical,1,,3.79,3.79
7,electrically,1,,3.79,3.79
7,circuitry,1,,3.79,3.79
7,encoder,1,,3.79,3.79
7,motherboard,1,,3.79,3.79
7,bulb,1,,3.79,3.79
7,transceivers,1,,3.79,3.79
7,heat exchanger,1,,3.79,3.79
7,sockets,1,,3.79,3.79
7,battery powered,1,,3.79,3.79
7,rechargeable battery,1,,3.79,3.79
7,microcontroller,1,,3.79,3.79
7,projector,1,,3.79,3.79
7,washer,1,,3.79,3.79
7,rechargeable,1,,3.79,3.79
7,cabling,1,,3.79,3.79
7,coils,1,,3.79,3.79
7,chargers,1,,3.79,3.79
7,converters,1,,3.79,3.79
7,crane,1,,3.79,3.79
7,valve,1,,3.79,3.79
7,mmo,1,,3.79,3.79
7,steam,1,,3.79,3.79
7,mmorpg,1,,3.79,3.79
7,gdc,1,,3.79,3.79
7,wow,1,,3.79,3.79
7,ncsoft,1,,3.79,3.79
7,guild wars,1,,3.79,3.79
7,epic games,1,,3.79,3.79
7,prototype,1,,3.79,3.79
7,zynga,1,,3.79,3.79
7,mmos,1,,3.79,3.79
7,blizzard,1,,3.79,3.79
7,bioshock,1,,3.79,3.79
7,onlive,1,,3.79,3.79
7,spore,1,,3.79,3.79
7,capcom,1,,3.79,3.79
7,conduit,1,,3.79,3.79
7,lucasarts,1,,3.79,3.79
7,torque,1,,3.79,3.79
7,warcraft,1,,3.79,3.79
7,atari,1,,3.79,3.79
7,dc universe,1,,3.79,3.79
7,oblivion,1,,3.79,3.79
7,vortex,1,,3.79,3.79
7,dice,1,,3.79,3.79
7,cube,1,,3.79,3.79
7,square enix,1,,3.79,3.79
7,codemasters,1,,3.79,3.79
7,bioware,1,,3.79,3.79
7,popcap,1,,3.79,3.79
7,high voltage,1,,3.79,3.79
7,soe,1,,3.79,3.79
7,mechanical,1,,3.79,3.79
7,gamasutra,1,,3.79,3.79
7,ge aviation,1,,3.79,3.79
7,ea,1,,3.79,3.79
7,climax,1,,3.79,3.79
7,pixel,1,,3.79,3.79
7,halo,1,,3.79,3.79
7,orb,1,,3.79,3.79
7,massively multiplayer online,1,,3.79,3.79
7,killzone,1,,3.79,3.79
7,realm,1,,3.79,3.79
7,gears,1,,3.79,3.79
7,dark horse,1,,3.79,3.79
7,tate modern,1,,3.79,3.79
7,unreal,1,,3.79,3.79
7,mass effect,1,,3.79,3.79
7,hydra,1,,3.79,3.79
7,halo reach,1,,3.79,3.79
7,lost planet,1,,3.79,3.79
7,kojima,1,,3.79,3.79
7,heavy rain,1,,3.79,3.79
7,cvg,1,,3.79,3.79
7,infinite,1,,3.79,3.79
7,pax,1,,3.79,3.79
7,engine,1,,3.79,3.79
7,precision,1,,3.79,3.79
7,fps,1,,3.79,3.79
7,final fantasy,1,,3.79,3.79
7,wiiware,1,,3.79,3.79
7,littlebigplanet,1,,3.79,3.79
7,downloadable content,1,,3.79,3.79
7,aero,1,,3.79,3.79
7,starcraft,1,,3.79,3.79
7,infinity ward,1,,3.79,3.79
7,bungie,1,,3.79,3.79
7,fabrication,1,,3.79,3.79
7,ignition,1,,3.79,3.79
7,machines,1,,3.79,3.79
7,modern warfare,1,,3.79,3.79
7,dev,1,,3.79,3.79
7,emergent,1,,3.79,3.79
7,game developers,1,,3.79,3.79
7,ign,1,,3.79,3.79
7,alumina,1,,3.79,3.79
7,pig iron,1,,3.79,3.79
7,metric ton,1,,3.79,3.79
7,bitumen,1,,3.79,3.79
7,metallurgical coal,1,,3.79,3.79
7,resin,1,,3.79,3.79
7,coking coal,1,,3.79,3.79
7,steelmaking,1,,3.79,3.79
7,refiner,1,,3.79,3.79
7,phosphate,1,,3.79,3.79
7,sabic,1,,3.79,3.79
7,sulfuric acid,1,,3.79,3.79
7,potash,1,,3.79,3.79
7,lyondellbasell,1,,3.79,3.79
7,phosphates,1,,3.79,3.79
7,sequestration,1,,3.79,3.79
7,ccs,1,,3.79,3.79
7,emitters,1,,3.79,3.79
7,fermentation,1,,3.79,3.79
7,genetically modified,1,,3.79,3.79
7,sugar,1,,3.79,3.79
7,danisco,1,,3.79,3.79
7,graphene,1,,3.79,3.79
7,coatings,1,,3.79,3.79
7,integrated circuits,1,,3.79,3.79
7,liquid crystal displays,1,,3.79,3.79
7,transistors,1,,3.79,3.79
7,lcds,1,,3.79,3.79
7,composite materials,1,,3.79,3.79
7,nanotubes,1,,3.79,3.79
7,nanoscale,1,,3.79,3.79
7,nanowires,1,,3.79,3.79
7,nano,1,,3.79,3.79
7,electronics,1,,3.79,3.79
7,quantum dots,1,,3.79,3.79
7,cmos,1,,3.79,3.79
7,lithography,1,,3.79,3.79
7,edf,1,,3.79,3.79
7,outer continental shelf,1,,3.79,3.79
7,deepwater drilling,1,,3.79,3.79
7,container terminal,1,,3.79,3.79
7,submarine cable,1,,3.79,3.79
7,centrica,1,,3.79,3.79
7,ofgem,1,,3.79,3.79
7,shipbuilders,1,,3.79,3.79
7,statoilhydro,1,,3.79,3.79
7,cnooc,1,,3.79,3.79
7,candle,1,,3.79,3.79
7,breezes,1,,3.79,3.79
7,rain,1,,3.79,3.79
7,winds gusting,1,,3.79,3.79
7,gusty winds,1,,3.79,3.79
7,weather,1,,3.79,3.79
7,wave,1,,3.79,3.79
7,gust,1,,3.79,3.79
7,generation,1,,3.79,3.79
7,gale force winds,1,,3.79,3.79
7,gales,1,,3.79,3.79
7,zephyr,1,,3.79,3.79
7,dust,1,,3.79,3.79
7,clouds,1,,3.79,3.79
7,whisper,1,,3.79,3.79
7,gale,1,,3.79,3.79
7,thunderstorm,1,,3.79,3.79
7,gusty,1,,3.79,3.79
7,storm,1,,3.79,3.79
7,gusting winds,1,,3.79,3.79
7,light,1,,3.79,3.79
7,prairie,1,,3.79,3.79
7,mph winds,1,,3.79,3.79
7,shade,1,,3.79,3.79
7,cow,1,,3.79,3.79
7,bat,1,,3.79,3.79
7,tornado,1,,3.79,3.79
7,windy,1,,3.79,3.79
7,gone,1,,3.79,3.79
7,gusting,1,,3.79,3.79
7,flow,1,,3.79,3.79
7,strong winds,1,,3.79,3.79
7,fiddle,1,,3.79,3.79
7,squalls,1,,3.79,3.79
7,severe thunderstorms,1,,3.79,3.79
7,spirit,1,,3.79,3.79
7,light bulbs,1,,3.79,3.79
7,skylights,1,,3.79,3.79
7,roofs,1,,3.79,3.79
7,greenhouses,1,,3.79,3.79
7,bulbs,1,,3.79,3.79
7,leed certified,1,,3.79,3.79
7,cfls,1,,3.79,3.79
7,recycled materials,1,,3.79,3.79
7,air conditioners,1,,3.79,3.79
7,antennas,1,,3.79,3.79
7,panels,1,,3.79,3.79
7,roof,1,,3.79,3.79
7,air conditioning,1,,3.79,3.79
7,recycling bins,1,,3.79,3.79
7,arrays,1,,3.79,3.79
7,rooftop,1,,3.79,3.79
7,reflectors,1,,3.79,3.79
7,retrofitting,1,,3.79,3.79
7,telescopes,1,,3.79,3.79
7,sugars,1,,3.79,3.79
7,organic compounds,1,,3.79,3.79
7,residues,1,,3.79,3.79
7,proteomics,1,,3.79,3.79
7,lipids,1,,3.79,3.79
7,photosynthesis,1,,3.79,3.79
7,distillate,1,,3.79,3.79
7,boiler,1,,3.79,3.79
7,retrofit,1,,3.79,3.79
7,mhi,1,,3.79,3.79
7,turnkey,1,,3.79,3.79
7,rotors,1,,3.79,3.79
7,propellers,1,,3.79,3.79
7,pylons,1,,3.79,3.79
7,furnaces,1,,3.79,3.79
7,jet engines,1,,3.79,3.79
7,propeller,1,,3.79,3.79
7,cranes,1,,3.79,3.79
7,blades,1,,3.79,3.79
7,wells,1,,3.79,3.79
7,pumps,1,,3.79,3.79
7,locomotives,1,,3.79,3.79
7,smokestacks,1,,3.79,3.79
