SDG,keyword,frequency,elsevier_word,max_weight,relevance_score
13,mwh,1,,3.19,3.19
13,masdar,1,,3.19,3.19
13,sempra,1,,3.19,3.19
13,vattenfall,1,,3.19,3.19
13,sunpower,1,,3.19,3.19
13,nrg energy,1,,3.19,3.19
13,cpv,1,,3.19,3.19
13,energy doe,1,,3.19,3.19
13,power,1,,3.19,3.19
13,minerals,1,,3.19,3.19
13,resources,1,,3.19,3.19
13,mineral resources,1,,3.19,3.19
13,electric power,1,,3.19,3.19
13,energies,1,,3.19,3.19
13,exploration,1,,3.19,3.19
13,utility,1,,3.19,3.19
13,natural resources,1,,3.19,3.19
13,commerce,1,,3.19,3.19
13,mining,1,,3.19,3.19
13,public utility,1,,3.19,3.19
13,telecom,1,,3.19,3.19
13,energy regulatory commission,1,,3.19,3.19
13,electric,1,,3.19,3.19
13,bodman,1,,3.19,3.19
13,xcel energy,1,,3.19,3.19
13,uranium,1,,3.19,3.19
13,infrastructure,1,,3.19,3.19
13,bg group,1,,3.19,3.19
13,national grid,1,,3.19,3.19
13,power plant,1,,3.19,3.19
13,reliant energy,1,,3.19,3.19
13,nuclear power,1,,3.19,3.19
13,secretary steven chu,1,,3.19,3.19
13,transportation,1,,3.19,3.19
13,recycled,1,,3.19,3.19
13,cost,1,,3.19,3.19
13,leed certified,1,,3.19,3.19
13,efficiencies,1,,3.19,3.19
13,recycles,1,,3.19,3.19
13,leed certification,1,,3.19,3.19
13,costs,1,,3.19,3.19
13,recyclable materials,1,,3.19,3.19
13,noxious,1,,3.19,3.19
13,carcinogenic,1,,3.19,3.19
13,clean water act,1,,3.19,3.19
13,superfund site,1,,3.19,3.19
13,perchlorate,1,,3.19,3.19
13,toxicity,1,,3.19,3.19
13,manganese,1,,3.19,3.19
13,scrubbers,1,,3.19,3.19
13,smokestack,1,,3.19,3.19
13,tritium,1,,3.19,3.19
13,iodine,1,,3.19,3.19
13,radioactivity,1,,3.19,3.19
13,formaldehyde,1,,3.19,3.19
13,grains,1,,3.19,3.19
13,plastics,1,,3.19,3.19
13,commodities,1,,3.19,3.19
13,dairy,1,,3.19,3.19
13,refining,1,,3.19,3.19
13,grain,1,,3.19,3.19
13,gmos,1,,3.19,3.19
13,farming,1,,3.19,3.19
13,packaging,1,,3.19,3.19
13,soybeans,1,,3.19,3.19
13,gmo,1,,3.19,3.19
13,pacific ethanol,1,,3.19,3.19
13,lithium ion,1,,3.19,3.19
13,cng,1,,3.19,3.19
13,hybrid,1,,3.19,3.19
13,lithium ion batteries,1,,3.19,3.19
13,lithium ion battery,1,,3.19,3.19
13,better place,1,,3.19,3.19
13,methanol,1,,3.19,3.19
13,solar cells,1,,3.19,3.19
13,chevy volt,1,,3.19,3.19
13,compressed natural,1,,3.19,3.19
13,volt,1,,3.19,3.19
13,chevrolet volt,1,,3.19,3.19
13,commercialization,1,,3.19,3.19
13,flex fuel,1,,3.19,3.19
13,climatic conditions,1,,3.19,3.19
13,climactic,1,,3.19,3.19
13,salinity,1,,3.19,3.19
13,climates,1,,3.19,3.19
13,meteorological,1,,3.19,3.19
13,oceanic,1,,3.19,3.19
13,glacial,1,,3.19,3.19
13,topography,1,,3.19,3.19
13,tectonic,1,,3.19,3.19
13,socio,1,,3.19,3.19
13,geologic,1,,3.19,3.19
13,phenomena,1,,3.19,3.19
13,latitudes,1,,3.19,3.19
13,cataclysmic,1,,3.19,3.19
13,geological,1,,3.19,3.19
13,planetary,1,,3.19,3.19
13,natural calamities,1,,3.19,3.19
13,geopolitical,1,,3.19,3.19
13,wind shear,1,,3.19,3.19
13,monsoon,1,,3.19,3.19
13,polar,1,,3.19,3.19
13,temperate,1,,3.19,3.19
13,geopolitics,1,,3.19,3.19
13,cataclysm,1,,3.19,3.19
13,socio cultural,1,,3.19,3.19
13,physiological,1,,3.19,3.19
13,epoch,1,,3.19,3.19
13,dynamics,1,,3.19,3.19
13,monsoons,1,,3.19,3.19
13,dryness,1,,3.19,3.19
13,volcanic activity,1,,3.19,3.19
13,sociological,1,,3.19,3.19
13,species,1,,3.19,3.19
13,altitude,1,,3.19,3.19
13,rainfall,1,,3.19,3.19
13,fauna,1,,3.19,3.19
13,humidity,1,,3.19,3.19
13,precipitation,1,,3.19,3.19
13,arid,1,,3.19,3.19
13,fertilization,1,,3.19,3.19
13,deformation,1,,3.19,3.19
13,cyclones,1,,3.19,3.19
13,extinction,1,,3.19,3.19
13,degree celsius,1,,3.19,3.19
13,gravity,1,,3.19,3.19
13,extremes,1,,3.19,3.19
13,microbial,1,,3.19,3.19
13,datacenters,1,,3.19,3.19
13,roi,1,,3.19,3.19
13,supply chains,1,,3.19,3.19
13,fleets,1,,3.19,3.19
13,calorie,1,,3.19,3.19
13,datacenter,1,,3.19,3.19
13,energy efficient,1,,3.19,3.19
13,energy star,1,,3.19,3.19
13,mileage,1,,3.19,3.19
13,sugar cane,1,,3.19,3.19
13,corn,1,,3.19,3.19
13,soy,1,,3.19,3.19
13,sorghum,1,,3.19,3.19
13,palm oil,1,,3.19,3.19
13,organic,1,,3.19,3.19
13,sugar beet,1,,3.19,3.19
13,emerging economies,1,,3.19,3.19
13,industrialized,1,,3.19,3.19
13,steelmakers,1,,3.19,3.19
13,nations,1,,3.19,3.19
13,economies,1,,3.19,3.19
13,isps,1,,3.19,3.19
13,chipmakers,1,,3.19,3.19
13,veto wielding,1,,3.19,3.19
13,g##,1,,3.19,3.19
13,manufacturers,1,,3.19,3.19
13,carmakers,1,,3.19,3.19
13,bric countries,1,,3.19,3.19
13,oems,1,,3.19,3.19
13,handset manufacturers,1,,3.19,3.19
13,recyclers,1,,3.19,3.19
13,blocs,1,,3.19,3.19
13,g7,1,,3.19,3.19
13,handset makers,1,,3.19,3.19
13,wireless carriers,1,,3.19,3.19
13,automakers,1,,3.19,3.19
13,lcds,1,,3.19,3.19
13,tpp,1,,3.19,3.19
13,slash,1,,3.19,3.19
13,stabilize,1,,3.19,3.19
13,alleviate poverty,1,,3.19,3.19
13,mitigate,1,,3.19,3.19
13,halve,1,,3.19,3.19
13,revitalize,1,,3.19,3.19
13,stimulate,1,,3.19,3.19
13,incentivize,1,,3.19,3.19
13,curb,1,,3.19,3.19
